Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,CMCSA,CMCSA,CMCSA,CMCSA,CMCSA,DIS,DIS,DIS,DIS,DIS,SONY,SONY,SONY,SONY,SONY
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,
2019-02-13,357.29998779296875,359.6000061035156,350.2799987792969,351.7699890136719,10559100,32.11966218994688,32.300787306741924,31.73153458953404,31.938533782958984,14326400,106.60411955528332,107.81420465623069,106.5943662083182,107.54095458984375,6919700,8.038371290562237,8.184588867162597,8.029345291067147,8.134044647216797,7351000
2019-02-14,351.75,360.45001220703125,348.3299865722656,359.07000732421875,9295300,31.87816641511504,32.30941867708422,31.697041254734458,32.13691711425781,16008400,107.1994077396245,108.80959607645335,106.89689016890458,107.9898681640625,6324300,8.123214423478311,8.197225732972111,8.112383395166198,8.144876480102539,3650500
2019-02-15,358.4700012207031,364.3999938964844,355.5,356.8699951171875,9230000,32.43016620235656,32.58541726752198,32.042041829636396,32.5767936706543,15877100,108.71200981356455,109.9123267414939,108.35093493325472,109.873291015625,8197300,8.222494500263442,8.312752745888774,8.217079418693805,8.26581859588623,7227000
2019-02-19,355.79998779296875,365.0,355.32000732421875,361.9200134277344,7396600,32.559544555614174,32.723419224537,32.3266679480753,32.38704299926758,12853500,110.18557429190002,111.02481632024435,110.10750284195531,110.7710952758789,8169600,8.343442916870117,8.39218210648447,8.325390918837654,8.343442916870117,8314500
2019-02-20,364.8500061035156,366.7099914550781,356.70001220703125,359.9100036621094,8110700,32.516414394501666,32.70616311266175,32.369786945267144,32.59403991699219,14970400,110.85892500654188,111.33709962945235,110.55640743117252,110.93699645996094,7081500,8.565476041118677,8.574502039322994,8.421063512915888,8.4625825881958,11134000
2019-02-21,360.0299987792969,362.8500061035156,353.8800048828125,356.9700012207031,6227900,32.438787756169425,33.1805419921875,32.29216031197865,33.1805419921875,22082200,110.66374794029743,111.7762400338655,110.14653761814951,111.53227233886719,9480100,8.637683479020756,8.673786615977617,8.563672177374194,8.599775314331055,11075000
2019-02-22,360.3399963378906,366.1300048828125,360.04998779296875,363.0199890136719,7088200,33.189169738103345,33.41342273015837,33.12879469182544,33.30129623413086,20376900,111.86407359960184,112.97656578038074,111.20048111937375,112.4691162109375,8734700,8.64671011819842,8.691839257925151,8.62504806226825,8.644905090332031,5948000
2019-02-25,367.010009765625,371.489990234375,363.7900085449219,363.9100036621094,7569300,33.34442164355874,33.465171739179624,33.042546404506524,33.26679611206055,16212000,112.83018319451654,113.00584023417746,110.72229871858548,110.84915924072266,9327700,8.764044074856928,8.798342180895764,8.735161912280331,8.747797966003418,4984000
2019-02-26,362.9800109863281,365.70001220703125,359.3299865722656,364.9700012207031,4944600,33.31853244564709,33.51690798275806,33.128780501370564,33.46515655517578,18127700,110.90771939129043,111.25903347960985,110.12701976273542,110.76133728027344,8956000,8.695446570772184,8.72974467171486,8.66114846982951,8.699056625366211,6528500
2019-02-27,363.5,368.0299987792969,359.79998779296875,362.8699951171875,5629900,33.32717200758946,33.396173944095594,33.11154589129792,33.232295989990234,17534900,110.37099420173158,110.77110483324249,109.74643743889341,110.0587158203125,7249500,8.729745995798407,8.751408048181105,8.690032806941197,8.742382049560547,4332000
2019-02-28,362.4700012207031,366.3900146484375,357.7099914550781,358.1000061035156,6186800,33.249539195931646,33.55141766677592,33.22366512050228,33.3530387878418,18315300,110.17581347464782,110.69302380113501,110.02943136736009,110.11725616455078,6716700,8.702669335911047,8.708084418919109,8.650319229666524,8.662955284118652,4004500
2019-03-01,362.260009765625,362.8699951171875,354.69000244140625,357.32000732421875,5526500,33.508292826362236,34.077545568216806,33.482418748612076,33.72391891479492,24117200,110.71254048637317,111.67865794950244,110.71254048637317,111.259033203125,6996900,8.632269034500556,8.675593146360896,8.608801950703997,8.644905090332031,4845000
2019-03-04,359.7200012207031,362.25,348.0400085449219,351.0400085449219,7487000,33.85329157259198,34.19829458622409,33.102913801663604,33.404788970947266,15970400,111.65914438559741,111.65914438559741,110.36123432736119,111.57131958007812,6015000,8.62504686676155,8.64129383684058,8.525763461737688,8.59616470336914,6154500
2019-03-05,351.4599914550781,356.1700134277344,348.25,354.29998779296875,5937800,33.456546614878064,33.629048153686135,33.24954411026974,33.39617156982422,14946000,111.47372877553848,111.77624635193895,111.01506829176766,111.24927520751953,5225100,8.619631941995648,8.64670907826845,8.579917890644452,8.603384971618652,3191500
2019-03-06,353.6000061035156,359.8800048828125,351.70001220703125,359.6099853515625,6211900,33.53417282271419,33.5945478689921,33.163295658325175,33.30129623413086,11051900,111.24927713395695,112.27394450673332,111.24927713395695,112.07876586914062,7352800,8.606995904808164,8.630462985829054,8.578112880061951,8.579917907714844,3427000
2019-03-07,360.1600036621094,362.8599853515625,350.5,352.6000061035156,6151300,33.26678752025174,33.34441303170159,32.895910442234914,33.10291290283203,14176700,112.0787611102976,112.12755762894983,110.73206207195543,111.259033203125,6324000,8.484243033797021,8.484243033797021,8.328999493534567,8.375933647155762,6801000
2019-03-08,345.75,349.9200134277344,342.4700012207031,349.6000061035156,6898800,32.96491468877173,33.189164354256384,32.680286696610295,32.93903732299805,13652900,110.72229712100376,111.09312533480258,110.17581187007855,111.06385040283203,6549100,8.173758014372766,8.303729483269274,8.157511903548217,8.294703483581543,5370500
2019-03-11,352.0,358.9800109863281,350.0299987792969,358.8599853515625,5387300,32.990791698236684,33.84467246046421,32.861414728440906,33.78429412841797,25653900,111.2883108844793,112.22514599237047,111.27855009144712,111.9811782836914,6952700,8.177367675011725,8.336221285595757,8.152094707613594,8.32178020477295,7778000
2019-03-12,359.3699951171875,360.1300048828125,353.79998779296875,356.2699890136719,5164600,33.775670899114935,34.26729812536609,33.611796253762236,34.060298919677734,21376100,111.95190149960962,112.51790836126322,111.28830904515796,111.96166229248047,9920300,8.343442649754314,8.421064000815585,8.332611623434921,8.359688758850098,6451000
2019-03-13,355.80999755859375,362.4800109863281,352.7699890136719,361.2099914550781,6444100,34.23279733269716,34.37942478680538,33.95679619693318,34.12067413330078,21550400,112.06900027565817,112.07876106844564,110.97602973316948,111.33709716796875,17994500,8.406622620120112,8.455361806439448,8.386765595780165,8.422868728637695,4603000
2019-03-14,360.5,363.8399963378906,358.1000061035156,358.82000732421875,5271400,34.04304273486471,34.45704436708397,33.95679033844873,34.38804244995117,16567600,111.36638304520203,112.00069313555198,111.18096520293156,111.71769714355469,17409600,8.345245929273451,8.347050956487484,8.294700863448384,8.32538890838623,3890500
2019-03-15,361.0199890136719,364.0,358.8900146484375,361.4599914550781,8444500,34.422555816341195,34.94868410845118,34.10343006005243,34.90555953979492,66922700,111.73720415605563,112.69356079507142,110.93699041537023,112.18610382080078,14932700,8.34163786122578,8.39940305562325,8.312755694410411,8.348858833312988,4240000
2019-03-18,362.4700012207031,370.9700012207031,361.8599853515625,363.44000244140625,7194700,34.6985489451157,34.88830095136512,34.39667374443973,34.43117141723633,21799700,110.30267831315105,111.24927420597679,109.74643223993331,110.39051055908203,21769800,8.348857644854816,8.354272727574338,8.300118457312687,8.318169593811035,3164000
2019-03-19,366.3999938964844,366.9599914550781,356.79998779296875,358.7799987792969,7541400,34.4829148452478,34.80204045322927,34.24141474085016,34.3104133605957,16787000,110.22461073869755,110.96627467751969,107.15062348371457,107.34579467773438,45384400,8.33983280091583,8.363299884149447,8.211666357042478,8.218887329101562,11158000
2019-03-20,358.9100036621094,375.8999938964844,357.010009765625,375.2200012207031,10917200,34.293172627760796,34.327673592533344,33.55142162630963,34.04304885864258,23337900,107.64830741629122,108.20455348404256,105.44284473099128,107.33602905273438,35588700,7.949917590069424,7.962553644332955,7.763986831401274,7.812726020812988,18645000
2019-03-21,374.0,379.0,370.6099853515625,377.8699951171875,8544000,34.02580306128851,34.64680406173484,33.85330150386704,34.543304443359375,17684000,107.44338069598764,107.49217721733581,105.75512826971625,106.03813171386719,27438900,7.778428229910712,7.96435985691343,7.771207258280506,7.944502830505371,6962000
2019-03-22,375.95001220703125,376.42999267578125,360.0400085449219,361.010009765625,8661300,34.44842555739026,34.47430292747721,33.939547814923806,34.034423828125,17030100,105.71609298305383,106.36992467814748,104.91587916860836,105.6185073852539,24133800,7.713440039550204,7.713440039550204,7.585274497752585,7.5870795249938965,7895500
2019-03-25,359.0,367.0400085449219,357.44000244140625,366.2300109863281,8473800,34.05166595021987,34.08616690840208,33.58591288533753,33.79291534423828,15844100,105.87222403304182,106.43823090009056,104.73045695128401,105.18911743164062,18187500,7.599717668145276,7.668313886793781,7.565419558821024,7.608743667602539,4774500
2019-03-26,367.8699951171875,368.3800048828125,358.0199890136719,359.9700012207031,7666500,33.982673735239196,34.25867487238243,33.81879579805266,34.18104934692383,11188300,105.78440106041815,107.67758543643484,105.65753308560575,107.48241424560547,16693100,7.717051333669759,7.810919640958045,7.668312152695686,7.713440418243408,6589000
2019-03-27,361.0,362.4700012207031,350.3699951171875,353.3699951171875,7852400,34.224174838034656,34.83655217208088,34.224174838034656,34.68130111694336,18266600,107.78493006750689,108.40948680234166,107.08230932479546,107.61903381347656,10794800,7.738713237355151,7.773011338277075,7.684558114645146,7.724271297454834,8481500
2019-03-28,354.489990234375,355.94000244140625,349.20001220703125,354.6099853515625,4361000,34.681290236282884,34.93141722333062,34.603664733067795,34.8624153137207,10454400,107.93131175571578,108.58514342159158,107.57999766309223,108.03865814208984,11748900,7.739320117661314,7.744758458547291,7.643235846299764,7.6867451667785645,4891500
2019-03-29,357.1600036621094,358.25,353.7099914550781,356.55999755859375,4705600,34.672673599650125,34.7934236755035,34.14654544898089,34.4829216003418,21135700,108.86814723746926,108.907182964043,107.72638015507572,108.35093688964844,16358800,7.668616708978013,7.679494255510959,7.610603415623533,7.657739162445068,4543500
2019-04-01,359.0,368.3299865722656,358.510009765625,366.9599914550781,7036100,34.79342549967489,34.8365500589988,34.474299812446404,34.76755142211914,14326000,108.89742024606313,110.14654113843108,108.6924882691513,109.79522705078125,10785100,7.737508041059059,7.799146899024226,7.728443274294369,7.791894912719727,5003000
2019-04-02,366.25,368.4200134277344,362.2200012207031,367.7200012207031,5158700,34.82823997713749,35.01898569929775,34.51611512372534,34.69818878173828,14237200,110.41978783602879,110.57592330000347,109.21946341818821,109.25849914550781,9231800,7.670428314510647,7.710312069380345,7.625105354975709,7.645047664642334,6629000
2019-04-03,369.260009765625,373.4100036621094,366.19000244140625,369.75,5368900,34.94095708991465,35.18372529852585,34.65484178600422,34.914947509765625,21040200,109.9806420976473,110.38075272091453,109.50246746461161,109.80498504638672,10534900,7.7157520896946625,7.732067976488065,7.677681110867627,7.684932231903076,5052500
2019-04-04,370.07000732421875,372.04998779296875,362.3999938964844,367.8800048828125,4627300,34.95829531997662,35.21840102444855,34.784890414520845,35.03632736206055,12294800,110.50761123858484,112.0885246711345,110.30267925673085,111.9811782836914,14378400,7.623294601898129,7.730256434477148,7.619669040799655,7.70850133895874,11892000
2019-04-05,369.0,369.79998779296875,364.6600036621094,365.489990234375,3905500,35.05366260252582,35.15770420626564,34.949620998785996,35.04499053955078,21141000,112.19586087208768,112.35199631990855,111.55178260590638,112.22513580322266,10907900,7.840842144732621,7.848094129836356,7.799145607661035,7.808210372924805,6061000
2019-04-08,365.1099853515625,365.94000244140625,359.92999267578125,361.4100036621094,4653800,34.98430433183454,35.33111413713157,34.828240250193204,35.29643249511719,12467200,112.22513954538339,113.03511407854022,111.87382546944315,112.18610382080078,11054200,7.795520245653734,8.506181089818229,7.788268260365514,8.44816780090332,41655500
2019-04-09,360.5400085449219,366.739990234375,359.0,364.7099914550781,5439200,35.287777847476534,35.66926613989543,35.175064119575026,35.58256530761719,14949600,112.8204293837858,114.33303217698946,112.49839021692766,114.04026794433594,17340300,8.453607765842914,8.484426761044894,8.30494853754921,8.373839378356934,21366500
2019-04-10,365.7900085449219,368.8500061035156,362.25,363.9200134277344,4545600,35.703937899310844,35.79931077283617,35.35712805147762,35.61723709106445,13375200,114.74290232160783,115.18204124891764,113.47426717223976,114.33303833007812,14091100,8.314012383954044,8.38109043697082,8.314012383954044,8.353896141052246,5160500
2019-04-11,365.0,370.1199951171875,360.80999755859375,367.6499938964844,6526900,35.65192531195483,35.66926613989543,35.41782909589389,35.58256530761719,9249400,114.8892682688225,115.01612878777507,113.51328691846977,113.78652954101562,12784500,8.352085297294252,8.4155378046853,8.337582188119995,8.38471794128418,5788000
2019-04-12,360.69000244140625,361.75,349.3599853515625,351.1400146484375,15646200,35.60855749163258,35.83398483725481,35.504515882265544,35.8079719543457,11536400,124.82362917812529,127.7414731432287,123.3110265620807,126.92174530029297,65253500,8.495304387101545,8.547879340614982,8.475362938391491,8.518872261047363,4924000
2019-04-15,350.7099914550781,352.2099914550781,342.2699890136719,348.8699951171875,8842300,35.82531503137479,36.24148480249137,35.77329256970147,36.224143981933594,12729100,127.88785568596103,129.49803635290058,126.65824909827167,128.8539581298828,32773700,8.526124864721933,8.640337817489307,8.507995330620831,8.576886177062988,8523000
2019-04-16,355.0,364.4800109863281,352.7200012207031,359.4599914550781,18740200,36.27617180148554,36.57095917966022,35.99005318115843,36.388885498046875,10053600,128.5709766600424,128.94181232546012,126.4338172461564,126.76560974121094,14564300,8.682033602538942,8.72554378466833,8.651213746120025,8.692911148071289,5331500
2019-04-17,365.04998779296875,368.760009765625,350.6000061035156,354.739990234375,18054100,36.53627634776066,36.969786989395075,36.319521026943455,36.909095764160156,15338700,126.67779206406799,129.16626569806144,126.16058170723338,128.57098388671875,14253700,8.723730440822418,8.75273751806338,8.624020611878759,8.654840469360352,11747500
2019-04-18,355.0,360.4100036621094,351.6400146484375,360.3500061035156,8353200,37.05648987676571,37.13452192197643,36.4495743370627,36.78771209716797,13959300,128.59048915348805,129.66393801287546,127.94641090349232,129.2540740966797,11890600,8.66209162774058,8.70741459180662,8.624020649132017,8.676594734191895,5381500
2019-04-22,359.70001220703125,377.69000244140625,359.0,377.3399963378906,11980500,36.64032202197891,36.77037655180105,36.29351545482668,36.41489791870117,10179600,128.717363072863,129.01012731488703,127.86836017254048,128.50267028808594,10197500,8.631272315979004,8.640336216886721,8.569633467488497,8.631272315979004,6718000
2019-04-23,375.45001220703125,384.79998779296875,374.7099914550781,381.8900146484375,10089800,36.38888628832085,36.5796287319242,36.16345889030247,36.406227111816406,16963600,130.17138002958117,131.0008760040506,129.44923041780066,130.14210510253906,12159300,8.651213882873307,8.77630522624087,8.633085216341899,8.756362915039062,10406500
2019-04-24,381.07000732421875,381.8999938964844,373.2699890136719,374.2300109863281,6541900,36.44090755788177,36.63165331993525,36.189473871221566,36.28484344482422,25514100,129.89814567022057,132.47444364718248,129.51755670398546,131.8401336669922,11449500,8.44091719842285,8.473548973064666,8.410097339634834,8.4227876663208,10594500
2019-04-25,374.489990234375,374.760009765625,365.70001220703125,368.3299865722656,6255500,36.805059671554474,37.98420932332644,36.51027225861148,37.221229553222656,27730500,132.09387072314365,135.52894007313455,131.58641374300026,133.9285125732422,16382500,8.489865267283212,8.498930032845685,8.417348871710667,8.45904541015625,8844500
2019-04-26,368.3500061035156,375.1400146484375,366.239990234375,374.8500061035156,5621900,38.08824312461079,38.11425270328968,37.169199424682276,37.35127639770508,16530400,135.3532749515864,136.66093823022592,134.1919863345086,136.54383850097656,14167600,8.765427927987481,9.231346168363858,8.738234495190877,9.108068466186523,19266500
2019-04-29,373.67999267578125,374.5799865722656,369.1199951171875,371.8299865722656,3821700,37.429305169139,37.71542376457146,37.203881103053895,37.67207336425781,11832500,138.75906283873798,138.93471242436576,134.28957306473833,135.9387969970703,25746100,9.06274660444049,9.155205324553672,9.011985293187662,9.109882354736328,5990500
2019-04-30,369.55999755859375,374.5,368.3500061035156,370.5400085449219,3870100,37.7674450752735,37.854145873251326,37.31659364945724,37.741432189941406,15703000,135.7631245556099,136.02661380919838,132.74768772106967,133.66500854492188,15253100,9.08812643418301,9.164268394142848,9.069996902118096,9.131636619567871,7436000
2019-05-01,374.0,385.989990234375,373.1700134277344,378.80999755859375,9257300,37.69807958910852,37.97552609534078,37.542015515924966,37.64605712890625,14327500,134.17248109513918,134.83606608889082,132.95264260020755,133.08926391601562,8906700,9.135260728106937,9.403571190094706,9.135260728106937,9.311113357543945,10925000
2019-05-02,378.0,383.5,374.510009765625,379.05999755859375,5398200,37.55936494118238,37.620056171611644,36.72702523178904,36.97846221923828,18051100,132.11337477447702,132.41589229671467,129.1857627931766,130.90328979492188,16580400,9.294797289896076,9.383630433372542,9.254913533017751,9.329242706298828,6749000
2019-05-03,381.5299987792969,385.0299987792969,378.2699890136719,385.0299987792969,5130300,37.25590914047566,37.72409816428589,37.0564946232664,37.533355712890625,12751000,131.95725429801317,132.0450790986175,130.55199792591583,131.08872985839844,8874400,9.360062504804342,9.512347275210333,9.336494633961314,9.47246265411377,13525000
2019-05-06,377.69000244140625,381.3500061035156,376.0,378.6700134277344,5793100,37.082502461276434,37.63739558000086,37.021811233129945,37.542022705078125,13307500,129.341905069227,132.06459285132587,129.10770561483997,131.7425537109375,9955600,9.273042033151636,9.336494524346264,9.17333221050805,9.285733222961426,11141500
2019-05-07,377.0,379.9100036621094,365.80999755859375,370.4599914550781,6974900,37.28191238382279,37.37728524701568,36.735688090260304,37.07382583618164,15505200,132.08411635307627,132.68915147316562,129.55659970981867,130.22019958496094,10972700,8.885080211388344,8.92859039612792,8.812563813131487,8.863325119018555,16553500
2019-05-08,367.9200134277344,369.0,361.3599853515625,364.3699951171875,6572000,37.047825904295166,37.24724043951922,36.72702889610207,36.891761779785156,13076900,130.27875050654453,132.42566326710784,130.09333267388834,131.73280334472656,15423500,8.819814499858648,8.897770099600073,8.774492401528196,8.837944030761719,6102000
2019-05-09,360.8999938964844,364.20001220703125,352.75,362.75,5882600,36.66633761858839,37.26458122359113,36.553623904918545,37.21255874633789,13624400,131.7718180655975,133.1868275878277,129.63465887222537,130.36656188964844,15297100,8.723730233677765,8.903208440192826,8.720104673282595,8.837944030761719,9516500
2019-05-10,361.6199951171875,365.260009765625,353.05999755859375,361.0400085449219,5657100,37.02181178243641,37.472663274945425,36.60564193721822,37.41197204589844,12931500,129.80057929100118,131.07898264110574,128.06353033053279,130.80572509765625,9858500,8.881453948089973,9.039177058595973,8.774492139454669,9.010169982910156,10740000
2019-05-13,352.2900085449219,354.260009765625,343.1000061035156,345.260009765625,8026700,36.90908689943671,37.33392868146753,36.53626757257994,36.657649993896484,17108700,128.32701082242482,129.45902452966104,127.39993653604957,128.17086791992188,11389900,8.792621350343378,8.821628427827134,8.678408414055081,8.707414627075195,7378500
2019-05-14,348.7099914550781,349.95001220703125,342.5,345.6099853515625,5353000,36.64899101785619,37.62005395493061,36.64899101785619,37.20388412475586,16592600,130.29826295133554,131.41075497862505,128.86373179896148,129.98597717285156,12001700,8.729169916832005,8.799873535191926,8.711040384935977,8.781744003295898,5730500
